route_id,service_id,trip_id
55,1097,1625444
55,1189,1116529
55,12,1040960
55,12,958927
55,1209,486796
55,1238,1049759
55,1238,1380952
55,1238,1389196
55,1238,1489116
55,1238,569420
55,1238,90608
55,1238,985298
55,1266,228060
55,1266,948986
55,264,80531
55,295,256795
55,328,436110
55,510,1353994
55,585,1501119
55,585,681819
55,585,818815
55,743,1416207
55,754,1018816
55,754,107086
55,754,1148456
55,754,1351148
55,754,1447973
55,754,1591834
55,754,330088
55,754,371514
55,754,504653
55,754,634039
55,754,798501
55,754,840024
55,754,992919
55,785,1637623
55,785,559240
55,791,586275
55,795,1394136
55,795,743702
55,795,883051
55,807,673537
55,811,351614
56,1016,1059277
56,1016,1326291
56,1016,139304
56,1016,1487820
56,1016,462607
56,1016,476118
56,1016,493085
56,1016,977933
56,1023,332722
56,1056,683218
56,1058,1308805
56,1067,10319
56,1067,1106482
56,1067,1203971
56,1067,1328069
56,1067,1406046
56,1067,1591468
56,1067,180896
56,1067,461461
56,1067,623615
56,1067,775453
56,1067,875659
56,1095,28340
56,1095,971607
56,1119,1311077
56,1119,751325
56,1167,1059209
56,1167,1078496
56,1167,1216128
56,1167,1293779
56,1167,1417537
56,1167,491198
56,1167,911505
56,1184,267933
56,12,537838
56,1203,1573118
56,1205,1388306
56,1234,1283232
56,1238,1158555
56,1238,1513589
56,1238,166955
56,1238,616270
56,1266,265551
56,1273,1221094
56,173,1195152
56,191,1102719
56,191,1335449
56,191,488985
56,191,728764
56,191,745109
56,191,904815
56,206,1290834
56,206,272651
56,206,633824
56,217,549206
56,218,649946
56,230,36702
56,230,829201
56,230,921726
56,288,1616489
56,294,1189693
56,347,892124
56,404,1350619
56,49,1130405
56,49,1237371
56,49,13164
56,49,1367668
56,49,1402181
56,49,153902
56,49,1604411
56,49,177185
56,49,250911
56,49,332659
56,49,603483
56,49,856242
56,49,961360
56,49,981112
56,502,141754
56,504,1007985
56,504,1058994
56,504,1104610
56,504,1211033
56,504,1256343
56,504,1395459
56,504,184643
56,504,44799
56,504,553882
56,504,715016
56,504,729885
56,56,1496282
56,56,154227
56,56,1602848
56,56,23908
56,56,2944
56,56,340073
56,56,341674
56,56,422794
56,56,426487
56,56,557851
56,56,617845
56,56,746220
56,56,85163
56,568,397413
56,585,1433669
56,585,1536927
56,585,349750
56,593,1133780
56,593,1403388
56,593,160822
56,593,224245
56,593,269992
56,593,481489
56,593,48345
56,593,799239
56,593,953838
56,593,974961
56,598,294525
56,599,1170353
56,599,1186415
56,599,1375303
56,604,1071370
56,698,1410212
56,703,1299073
56,703,1697199
56,703,59071
56,708,1493732
56,720,823286
56,754,1171794
56,754,1209830
56,754,1234617
56,754,1247842
56,754,1319588
56,754,1402143
56,754,1603190
56,754,253627
56,754,349890
56,754,663159
56,754,689233
56,754,887298
56,755,1205922
56,771,895107
56,780,1607525
56,791,339539
56,791,775276
56,791,855230
56,791,894051
56,795,350580
56,797,1693266
56,807,167867
56,81,391177
56,819,818238
56,831,1092441
56,855,1111735
56,855,1263583
56,855,1299605
56,855,1633236
56,855,36603
56,855,375283
56,855,382646
56,855,463273
56,855,583842
56,855,717481
56,855,825997
56,855,894625
56,866,955283
56,868,235841
56,868,319391
56,868,870749
56,891,474727
56,896,743910
56,961,797777
56,969,743161
57,1004,1666
57,1195,461727
57,230,1610376
57,230,360613
57,230,467282
57,230,669121
57,230,741185
57,230,822756
57,439,1064156
57,439,1487856
57,439,499859
57,439,532415
57,46,42975
57,467,952491
57,504,1071312
57,504,144633
57,504,1482885
57,504,215343
57,644,1626811
57,644,176114
57,644,200650
57,644,440813
57,782,1683323
57,931,1351858
58,1127,521606
58,1140,967297
58,1167,292728
58,1167,31261
58,1205,48907
58,1216,5526
58,1254,1622641
58,242,1314392
58,271,286471
58,295,626243
58,47,1472372
58,504,1453035
58,631,1298726
58,711,1680722
58,711,405999
58,715,937508
58,855,220012
58,921,657166
58,940,1112072
58,966,333105
59,1008,1143404
59,1008,1216014
59,1008,754712
59,1008,793516
59,1008,839727
59,1027,1189312
59,1099,800349
59,1176,440077
59,1203,905008
59,13,971123
59,230,673236
59,250,636588
59,423,942490
59,49,395557
59,502,1274870
59,502,1576552
59,536,994492
59,56,1207386
59,593,311011
59,805,298808
59,83,1484459
59,83,239028
59,83,388094
59,83,847992
59,872,917571
59,923,389613
6,1022,999540
6,107,261579
6,107,5964
6,109,1477156
6,1096,1641755
6,1096,187341
6,1096,306325
6,1096,343105
6,1096,398886
6,1096,478858
6,1096,715761
6,1096,943116
6,1096,960512
6,1118,1699321
6,1205,1071030
6,1205,1080436
6,1205,1687709
6,1205,192872
6,1205,204861
6,1205,310263
6,1205,532141
6,1205,607194
6,1205,721828
6,1205,909498
6,1239,119478
6,350,1626944
6,503,924276
6,504,589845
6,54,1676823
6,66,1349542
6,700,340809
6,766,1018097
6,766,1466250
6,766,455408
6,766,500254
6,766,94439
6,791,1382117
6,791,1673715
6,791,400038
6,791,424930
6,791,518116
6,791,696867
6,791,844257
6,808,1638651
6,868,1136373
6,868,146245
6,868,1650331
6,868,273301
6,868,427359
6,868,540639
6,868,592347
6,868,814384
6,868,847080
6,868,896877
6,868,961005
6,869,1049584
6,87,487142
6,991,561020
60,1006,6418
60,1064,1171624
60,1064,1207192
60,1064,1319370
60,1064,1556895
60,1064,1560277
60,1064,1668068
60,1064,289212
60,1064,903109
60,1068,107612
60,1079,1367755
60,1079,329063
60,1079,410799
60,1079,617418
60,1079,811669
60,1082,1600684
60,1085,1247366
60,1085,1509465
60,1085,1531844
60,1085,341610
60,1085,397554
60,1085,524050
60,1085,630249
60,1085,635193
60,1085,712169
60,1085,749635
60,1085,917867
60,11,171455
60,1128,1241716
60,1167,1698170
60,1189,1176800
60,1189,823196
60,1196,1178392
60,1196,1382727
60,1196,785869
60,1198,455895
60,1200,1046755
60,1205,35464
60,1205,894478
60,1213,1031892
60,1213,147623
60,1213,1668776
60,1213,174935
60,1213,197711
60,1213,4902
60,1213,634366
60,1235,1058156
60,1235,1099253
60,1235,1133513
60,1235,1151686
60,1235,1295980
60,1235,1367912
60,1235,1406767
60,1235,1418208
60,1235,1442798
60,1235,27531
60,1235,305190
60,1235,444333
60,1235,447810
60,1251,1003210
60,1263,129932
60,1263,1405468
60,1263,403490
60,1263,41496
60,1263,461022
60,1263,516063
60,1263,52377
60,1263,570702
60,1263,641621
60,1263,87604
60,1266,969963
60,191,168891
60,226,663223
60,237,1622650
60,282,705191
60,283,1321877
60,288,1154790
60,295,1073392
60,295,1638966
60,297,515914
60,315,1098677
60,36,1399289
60,362,1269458
60,379,301406
60,411,123619
60,469,376973
60,469,823812
60,469,828135
60,47,233937
60,484,730189
60,504,113075
60,504,953830
60,520,1471402
60,593,606102
60,598,1600600
60,618,1121477
60,618,124157
60,672,1151293
60,704,1140079
60,704,163340
60,704,282453
60,704,434764
60,704,739280
60,709,828634
60,711,370324
60,711,900099
60,735,1310903
60,779,43838
60,780,339026
60,780,610538
60,782,1233148
60,782,1397252
60,782,140473
60,782,1412933
60,782,1437718
60,782,1500389
60,782,1568317
60,782,1578950
60,782,1589594
60,782,1671795
60,782,361847
60,782,490478
60,782,529296
60,782,763801
60,782,796068
60,782,945870
60,782,984603
60,782,997259
60,791,379053
60,800,1359306
60,800,384441
60,800,441339
60,800,651075
60,812,1164951
60,845,148378
60,855,619941
60,855,662326
60,855,889991
60,859,918896
61,1,1362103
61,1,1576633
61,1,1697446
61,1,229364
61,1,328537
61,1,575340
61,1,670898
61,1084,242302
61,1166,1312365
61,1166,1424565
61,1166,1446923
61,1166,387738
61,1166,413157
61,1166,675579
61,1166,964561
61,120,1003865
61,120,1072407
61,120,1238763
61,120,1372520
61,120,1510608
61,120,228288
61,120,816001
61,172,1532062
61,201,738194
61,288,1630557
61,288,665848
61,474,1441129
61,534,124026
61,660,398685
62,1046,1530209
62,1069,1078818
62,1069,1165628
62,1069,1247962
62,1069,1269370
62,1069,1293400
62,1069,185393
62,1069,260795
62,1069,332146
62,1069,416723
62,1069,589925
62,1069,590296
62,1069,703572
62,1069,7770
62,1069,927736
62,1100,108777
62,1100,1116728
62,1100,131154
62,1100,1326505
62,1100,1490835
62,1100,185319
62,1100,585272
62,1100,633695
62,1180,244853
62,1263,464527
62,230,57101
62,230,585980
62,249,962296
62,334,614027
62,425,1169123
62,444,892800
62,525,1390415
62,586,1089060
62,618,1512122
62,632,402270
62,638,483282
62,64,887254
62,655,1600204
62,688,598568
62,702,594416
62,704,649370
62,754,949791
62,768,1049293
62,84,420268
62,893,1220440
62,908,1148892
62,921,1024264
62,921,105486
62,921,1432135
62,921,1473
62,921,1602972
62,921,209752
62,921,295058
62,921,445412
62,921,499338
62,921,648518
62,921,687425
62,921,774996
62,921,838293
62,936,233848
62,940,1016693
62,940,1147893
62,940,1256938
62,940,1299943
62,940,1527299
62,940,1689431
62,940,176198
62,940,193328
62,940,548123
62,940,669000
62,940,680096
62,940,791823
62,940,803941
62,940,872135
62,940,938486
63,1034,1361535
63,1034,1393985
63,1034,289707
63,1034,551930
63,1113,335234
63,1167,1201034
63,1167,1218785
63,1167,1452116
63,1167,363676
63,1167,60032
63,1167,862150
63,187,1428452
63,187,231964
63,187,55665
63,187,658309
63,333,485877
63,504,1080540
63,504,780793
63,599,1325258
63,620,791904
63,737,1009423
63,763,100597
63,763,1093482
63,855,1150671
63,868,1095372
63,902,29828
63,921,1218068
63,953,1045603
63,953,11739
63,953,127512
63,953,1284341
63,953,1384780
63,953,188635
63,953,194736
63,953,201090
63,953,228494
63,953,681606
64,1079,1201074
64,1205,531087
64,504,56977
64,855,1182876
64,984,481393
65,1064,33654
65,1079,779915
65,1079,791243
65,1085,1088444
65,1120,747478
65,1244,368806
65,157,940130
65,191,11005
65,250,1375775
65,43,760021
65,504,1010985
65,504,1189869
65,667,968719
65,743,1091098
65,743,76809
65,763,652718
65,763,77387
65,782,396398
65,808,61860
65,931,580761
65,945,1189818
65,957,889526
66,1085,1269025
66,1095,940554
66,1157,1703627
66,1160,23250
66,1181,972486
66,1266,492521
66,133,645516
66,157,980670
66,191,650297
66,197,1495870
66,256,584056
66,268,508229
66,295,1033129
66,296,179431
66,299,1377365
66,299,1432238
66,299,74925
66,327,553749
66,344,323742
66,363,1451607
66,403,705168
66,421,1652037
66,469,609896
66,49,845553
66,57,1461509
66,594,152099
66,594,961259
66,608,86557
66,655,564685
66,675,1134995
66,726,816936
66,743,1027547
66,743,269640
66,743,689816
66,743,779440
66,743,811104
66,743,894644
66,763,294745
66,780,481459
66,790,49944
66,805,1499715
66,807,1514786
66,84,1587452
66,875,1146586
66,875,1606521
66,875,399022
66,880,1328913
66,880,1512909
66,880,1555208
66,916,635802
66,916,766566
66,916,787498
66,962,417895
67,813,864621
67,868,769338
68,1002,1603843
68,101,1298773
68,101,1325804
68,101,487643
68,101,545138
68,1049,1099814
68,1049,1181769
68,1049,336484
68,1049,705202
68,1062,1267307
68,1079,1062607
68,1079,1128137
68,1079,1279821
68,1079,139200
68,1079,1518721
68,1079,1584115
68,1079,304138
68,1079,410869
68,1079,445210
68,1079,862015
68,1079,904155
68,1085,1212052
68,1085,1241670
68,1085,662078
68,1086,1355386
68,1095,1489085
68,1095,1627563
68,1095,227789
68,1095,689004
68,1095,93553
68,1113,1382571
68,1117,1154271
68,1119,1568150
68,1119,577741
68,1119,856603
68,1129,663352
68,1144,975304
68,1145,530499
68,1157,1330928
68,1157,1559471
68,1157,677541
68,1157,713489
68,1157,75408
68,1157,79626
68,1157,8977
68,1167,166563
68,1167,432380
68,1167,909260
68,1187,1182933
68,1187,12116
68,1187,1289155
68,1187,1628172
68,1187,41941
68,1187,433543
68,1187,478793
68,1189,1000877
68,1189,1537679
68,1189,634072
68,1207,274318
68,1214,204891
68,123,172008
68,1252,326222
68,1255,1162732
68,1258,1552682
68,1263,212200
68,1266,1079877
68,1266,1379004
68,1266,1634836
68,1266,252194
68,1266,693934
68,1266,76408
68,1268,1086289
68,138,489886
68,149,538177
68,15,564225
68,157,755028
68,158,945896
68,166,115502
68,166,444396
68,191,1001961
68,191,1131781
68,191,1633419
68,191,1672241
68,191,413205
68,191,805701
68,218,1636335
68,222,503508
68,230,1450308
68,230,32702
68,230,342039
68,230,473851
68,230,600609
68,230,707756
68,230,845836
68,233,988732
68,250,1664526
68,255,1167011
68,262,134078
68,273,1269727
68,288,1433224
68,288,89728
68,288,952521
68,295,127295
68,295,538717
68,295,941210
68,31,272736
68,330,882067
68,368,349818
68,375,884480
68,387,75361
68,387,76400
68,387,810554
68,393,1410535
68,393,963685
68,405,1250715
68,409,1350741
68,450,155088
68,469,1216841
68,49,1021898
68,49,110170
68,49,1455342
68,49,1596924
68,49,208042
68,49,944832
68,504,1021891
68,504,121546
68,504,1288437
68,504,166054
68,504,210308
68,504,311392
68,504,412715
68,504,42177
68,504,669683
68,504,855758
68,504,900363
68,52,242601
68,56,1138266
68,56,262631
68,56,294351
68,56,324319
68,56,447327
68,56,901817
68,56,988138
68,563,1390074
68,593,1074197
68,593,1222295
68,593,1312203
68,593,1363839
68,593,1684847
68,598,1525043
68,599,1069211
68,599,1592794
68,599,456915
68,599,800769
68,60,1613392
68,613,1280528
68,629,713459
68,633,10534
68,633,1176871
68,648,1568058
68,655,1096381
68,655,1659643
68,655,405626
68,655,95009
68,656,1404733
68,671,120898
68,672,1100081
68,704,1416912
68,711,262610
68,732,1400451
68,732,1611106
68,737,1123075
68,737,229046
68,737,604788
68,737,639752
68,743,1288166
68,743,1604706
68,743,34930
68,743,361950
68,743,426151
68,743,51013
68,743,708153
68,751,1113342
68,754,146607
68,754,1634024
68,754,1634947
68,754,393977
68,754,465296
68,754,520349
68,754,636611
68,754,779202
68,754,914910
68,756,509734
68,763,1333046
68,763,1377470
68,763,37107
68,763,48691
68,763,499486
68,763,815401
68,763,942823
68,771,540129
68,780,1622897
68,780,653635
68,780,706091
68,782,1090155
68,782,1274087
68,782,273896
68,782,389569
68,782,65340
68,782,656424
68,782,914395
68,782,965007
68,782,975741
68,785,1054576
68,785,369262
68,785,69862
68,785,700714
68,791,1197412
68,799,476180
68,807,167215
68,807,168851
68,807,616565
68,807,819857
68,84,1229012
68,84,1286567
68,84,137933
68,84,1460568
68,84,1529307
68,84,1582651
68,84,160223
68,84,1705115
68,84,189316
68,84,591121
68,84,858576
68,84,922654
68,866,1191673
68,883,4773
68,887,210328
68,887,855663
68,903,1421047
68,904,889788
68,926,1244263
68,926,165206
68,926,317675
68,926,347573
68,926,610748
68,926,649517
68,926,736651
68,931,1022102
68,931,1231339
68,931,214344
68,931,70946
68,932,1055085
68,979,115458
68,979,1244051
68,979,274595
68,979,779632
68,988,669311
69,1157,1144193
69,1205,241941
69,1241,689587
69,1243,1432020
69,1262,1146231
69,151,792592
69,179,333145
69,419,1688224
69,49,1297052
69,504,464517
69,504,589732
69,504,806432
69,58,961751
69,633,55628
69,633,77332
69,669,36575
69,737,1012313
69,763,1379317
69,763,1525446
69,763,674165
69,791,436629
69,98,601112
7,1008,1514650
7,1008,1529562
7,1008,436311
7,1008,655041
7,1008,913338
7,1079,199279
7,1081,1464631
7,1085,733016
7,1095,557066
7,1138,1517176
7,1147,852065
7,1157,645182
7,1173,1116674
7,1173,1165827
7,1173,1575186
7,1173,1622494
7,1173,547367
7,118,1265218
7,118,590368
7,1192,1217438
7,1199,1504535
7,1199,793543
7,1210,1500904
7,1215,123634
7,1224,1363454
7,1263,1381806
7,1266,729335
7,159,583724
7,159,642677
7,176,82596
7,220,594230
7,230,916046
7,295,1189361
7,295,1468351
7,295,154572
7,295,1704983
7,295,260537
7,295,330761
7,295,342008
7,295,349684
7,344,1208199
7,344,1222138
7,384,1052205
7,384,1098257
7,384,1462393
7,384,1584773
7,384,180894
7,384,558016
7,384,583734
7,384,648324
7,384,718085
7,384,991052
7,402,1589271
7,416,765924
7,442,512578
7,449,957392
7,469,1091071
7,469,285085
7,487,1314134
7,49,1277015
7,49,1704217
7,49,33436
7,49,681085
7,502,53864
7,504,118139
7,504,1234387
7,504,1240185
7,504,1539536
7,504,1540647
7,504,1684233
7,504,539133
7,504,637201
7,504,704504
7,504,884611
7,598,1310930
7,598,1357336
7,599,1206134
7,599,358475
7,63,1420113
7,63,722775
7,655,1529323
7,655,644138
7,680,1212643
7,680,819624
7,704,1451317
7,704,1688820
7,711,1020799
7,711,1418514
7,711,159960
7,711,246312
7,711,724814
7,711,934165
7,719,660002
7,732,95018
7,758,907891
7,763,941168
7,782,455051
7,782,610200
7,805,1459616
7,812,1500118
7,834,585386
7,855,1068872
7,859,707560
7,859,710145
7,888,1161590
7,909,1396830
7,909,1521609
7,909,1633950
7,909,24130
7,909,262520
7,909,556200
7,909,611146
7,909,90771
7,940,1166273
7,979,1066722
7,979,1103803
7,979,1269284
7,979,1668334
7,979,171754
7,979,182663
7,979,445317
7,979,487955
7,979,568723
7,979,576555
7,979,851838
7,979,994276
7,990,537701
70,1143,163061
70,1167,1282109
70,1167,1401634
70,1236,1156024
70,1238,1171428
70,1238,1545157
70,1261,1555871
70,191,235510
70,192,1295122
70,288,835258
70,295,223832
70,318,245361
70,345,411867
70,433,477116
70,49,411659
70,497,513171
70,502,919434
70,593,997065
70,597,1561307
70,597,1591478
70,597,822469
70,597,874350
70,597,970518
70,655,1391750
70,686,1025266
70,743,1503040
70,763,1585671
70,763,203969
70,763,353235
70,763,976042
70,780,1186501
70,780,1351119
70,780,1364753
70,780,212505
70,780,218559
70,780,280815
70,780,630728
70,780,672411
70,780,709701
70,780,793561
70,788,840723
70,855,1249302
70,947,589492
70,981,271096
70,989,1106893
70,989,1529526
71,1034,502774
71,1034,807795
71,187,1324035
71,187,578632
71,187,733809
71,250,154298
71,251,1018003
71,251,120648
71,251,1283452
71,251,802106
71,29,84578
71,385,891317
71,41,1685362
71,41,376173
71,41,620515
71,45,1049409
71,45,405115
71,504,1395554
71,504,277981
71,504,530072
71,504,924899
71,539,1197914
71,686,174348
71,686,842249
71,737,119361
71,737,1339297
71,763,22684
71,763,624182
71,781,7188
71,838,1660399
71,95,650331
71,953,857447
71,983,1666822
71,983,919549
72,1008,592660
72,1012,783034
72,1020,1676986
72,1024,1606523
72,1046,1010736
72,1046,683190
72,1062,481278
72,1067,238598
72,1072,35719
72,108,348595
72,1085,325387
72,1085,83627
72,1085,84910
72,1085,904593
72,1095,146454
72,1095,1498009
72,1095,1517990
72,1095,282516
72,1111,1067106
72,1116,1558728
72,1120,897043
72,1135,1041444
72,1157,1688864
72,1162,186267
72,1167,1369113
72,1167,142596
72,1167,1687805
72,1167,500168
72,1167,605368
72,117,952423
72,1170,719144
72,1172,1031757
72,1172,1581382
72,1172,337576
72,1172,491696
72,1172,57873
72,1172,672905
72,1174,1338178
72,1174,283394
72,1178,524895
72,1187,294619
72,1187,518978
72,1187,740439
72,1189,1180976
72,1189,162975
72,1189,236631
72,1190,799836
72,1203,120986
72,1203,373627
72,1205,1278256
72,1205,1429701
72,1209,1050199
72,1209,388473
72,1212,417487
72,122,48854
72,1235,398577
72,125,937614
72,1252,335017
72,1252,405549
72,1260,1000960
72,1263,1546717
72,1266,1438714
72,1266,1596695
72,1266,476210
72,1266,48485
72,129,18529
72,14,19157
72,14,702964
72,14,953390
72,156,213878
72,161,562051
72,169,1534455
72,169,522903
72,170,540885
72,170,609432
72,180,898828
72,186,1301108
72,19,1083324
72,19,1102029
72,19,1231377
72,19,1264572
72,19,130611
72,19,1401443
72,19,1481389
72,19,1601422
72,19,210280
72,19,271952
72,19,421415
72,19,751491
72,19,757164
72,19,901887
72,19,912915
72,191,1075395
72,191,111846
72,191,1436382
72,191,1697108
72,191,446918
72,191,58978
72,191,957431
72,197,74297
72,197,863776
72,209,1188276
72,218,1054878
72,218,1617163
72,218,412876
72,230,1150953
72,230,275442
72,250,1193740
72,250,1242115
72,259,950967
72,264,612013
72,288,1045338
72,288,194809
72,288,266087
72,288,331324
72,288,378732
72,288,793609
72,295,1498641
72,295,254973
72,295,363560
72,295,875171
72,299,1198162
72,299,1324743
72,299,1329738
72,299,1332892
72,299,1348345
72,299,1446964
72,299,1517804
72,299,1611278
72,299,1651741
72,299,255304
72,299,373003
72,299,398761
72,299,568807
72,299,642174
72,299,677910
72,299,697468
72,299,849523
72,307,971439
72,340,829209
72,355,150908
72,364,1350378
72,377,1510927
72,384,1618896
72,384,236200
72,396,1067250
72,396,999511
72,424,228453
72,431,1591492
72,469,1049447
72,469,1432458
72,469,312031
72,469,606091
72,471,369995
72,483,181168
72,483,277994
72,49,1200843
72,49,1401608
72,49,1581964
72,49,526022
72,49,626502
72,49,71799
72,49,868068
72,502,400907
72,502,556222
72,502,925082
72,504,1005393
72,504,1034880
72,504,1052380
72,504,1069450
72,504,1108234
72,504,1136172
72,504,1139942
72,504,1140250
72,504,1179384
72,504,1203285
72,504,1242877
72,504,125831
72,504,1258999
72,504,1341656
72,504,1356874
72,504,1381878
72,504,139209
72,504,1434594
72,504,1437262
72,504,1574332
72,504,1595357
72,504,1633696
72,504,1652732
72,504,1675453
72,504,199749
72,504,27297
72,504,280616
72,504,336286
72,504,358847
72,504,400376
72,504,42709
72,504,468143
72,504,510313
72,504,614275
72,504,741183
72,504,741849
72,504,757567
72,504,767835
72,504,822493
72,504,836182
72,504,872765
72,504,884913
72,504,906013
72,504,965271
72,504,967931
72,504,972622
72,504,974090
72,504,987712
72,522,1380661
72,524,293856
72,559,519722
72,578,239167
72,593,1608354
72,593,21184
72,593,291914
72,593,657627
72,593,95340
72,599,1701319
72,599,369045
72,599,373641
72,599,403520
72,647,1382701
72,647,437570
72,655,1210935
72,655,1403932
72,655,567453
72,687,1538483
72,711,1098411
72,711,284106
72,711,293353
72,711,439377
72,711,737249
72,711,739662
72,743,1157824
72,743,1191398
72,743,1291854
72,743,1314261
72,743,1348951
72,743,1426778
72,743,1500128
72,743,1659611
72,743,1679595
72,743,225833
72,743,226091
72,743,655490
72,743,726049
72,743,780704
72,75,767556
72,754,397254
72,764,677204
72,764,734033
72,774,128998
72,780,1306310
72,780,1524254
72,780,639874
72,780,940095
72,780,993562
72,782,575240
72,791,1144368
72,791,1172635
72,791,36521
72,798,1303229
72,800,1063791
72,800,182159
72,800,509061
72,800,703780
72,807,1294002
72,807,1304909
72,807,801640
72,808,61621
72,808,99375
72,818,1281133
72,84,1539289
72,84,163475
72,84,18936
72,84,22231
72,84,385709
72,841,1410951
72,843,1149754
72,875,1005383
72,875,112291
72,875,1147390
72,875,1216219
72,875,1690974
72,875,251220
72,875,251845
72,875,547980
72,880,1023014
72,880,1123050
72,880,1255448
72,880,1342261
72,880,1385947
72,880,1604581
72,880,188212
72,880,477790
72,880,494393
72,880,513796
72,880,571673
72,880,6251
72,880,686834
72,884,1391492
72,89,1536932
72,892,1320035
72,916,1192440
72,916,275771
72,937,852525
72,940,692120
72,941,792789
72,999,404206
73,763,1262206
73,763,1617699
73,900,203876
73,904,1656136
73,904,776005
74,1000,1542665
74,1004,1310306
74,1004,803955
74,1032,1522831
74,1039,1171117
74,1046,1110729
74,1078,594520
74,1079,182634
74,1085,1165898
74,1085,316703
74,1085,777748
74,1085,969523
74,1098,1102283
74,1098,357653
74,1098,686316
74,1117,958947
74,1152,1011881
74,1152,1152804
74,1152,1198208
74,1152,1210609
74,1152,1322939
74,1152,16626
74,1152,1666235
74,1152,388653
74,1152,595935
74,1152,655478
74,1152,743892
74,1167,116664
74,1167,478086
74,1189,1270258
74,1189,887411
74,1199,708265
74,1221,1350709
74,1221,1404875
74,1221,1593530
74,1221,97286
74,1259,227301
74,1266,1520770
74,1266,27253
74,1266,832838
74,131,1469141
74,140,1251796
74,140,1459118
74,140,434827
74,140,720649
74,158,1474114
74,158,22362
74,191,1542992
74,191,683797
74,203,859203
74,218,629449
74,243,558302
74,274,1170843
74,274,1531305
74,274,1593001
74,274,427944
74,29,1321461
74,295,557681
74,325,1407255
74,341,397723
74,344,517575
74,362,872843
74,40,912864
74,449,944021
74,469,120333
74,469,1499265
74,469,1503077
74,469,1573179
74,469,1649711
74,469,1655103
74,469,700100
74,469,874230
74,47,1018476
74,480,726449
74,502,1267419
74,504,876335
74,511,234329
74,549,25463
74,56,1654650
74,599,1173635
74,599,716546
74,606,1265480
74,625,1102271
74,625,1194727
74,625,1220398
74,625,1255098
74,625,1280257
74,625,1659554
74,625,82345
74,625,875108
74,629,847365
74,635,1073828
74,655,590107
74,655,699679
74,711,1222597
74,711,1483322
74,711,819542
74,711,85553
74,724,347841
74,743,1497533
74,754,1028188
74,754,440988
74,780,542808
74,786,188825
74,786,644606
74,786,745964
74,791,1629412
74,812,1088835
74,928,143558
74,928,708902
74,928,969827
74,957,1172681
74,976,1038430
74,976,1469451
74,976,1513984
74,976,15334
74,976,1665746
74,976,250750
74,976,34498
74,976,650267
74,976,973820
74,979,1259020
74,979,201657
75,940,104218
75,940,1312219
75,940,300173
76,432,736446
76,504,1631442
76,737,1558670
76,737,309219
76,747,149187
76,763,698004
76,889,1270019
76,953,1587931
76,953,254118
77,1024,1241464
77,1024,1317703
77,1024,391916
77,1059,894064
77,1070,1137309
77,1085,1384215
77,1085,427145
77,1167,599330
77,1231,1037297
77,1258,26834
77,221,819594
77,295,395200
77,414,1500542
77,504,102934
77,606,1587865
77,639,508382
77,737,1262659
77,737,276800
77,754,475401
77,782,865341
77,924,1025994
77,940,1494601
78,1110,932599
78,1112,1312267
78,198,1168264
78,198,240700
78,301,1514541
78,463,759489
78,507,732496
78,567,1064820
78,686,495983
78,737,1070809
78,737,1458032
78,868,136181
78,868,1463866
78,953,506586
79,1037,1358078
79,1046,889418
79,1079,1125631
79,1117,199088
79,1156,992876
79,1189,1590010
79,1203,344577
79,1266,1413783
79,1266,1451133
79,1266,213020
79,1269,635712
79,158,471981
79,216,371291
79,250,760695
79,468,75604
79,489,889157
79,49,1431215
79,49,321522
79,504,1545604
79,535,1498581
79,56,488769
79,56,504630
79,560,1587118
79,565,1043288
79,593,1580952
79,606,841954
79,655,1611049
79,718,1597729
79,724,177058
79,743,1103556
79,743,1532543
79,754,84837
79,763,829003
79,771,1263321
79,800,1250888
79,83,1164965
79,987,80855
8,101,1107852
8,101,272705
8,101,890199
8,1046,533522
8,1049,514962
8,1056,923330
8,1067,753586
8,1085,1275192
8,1092,1073592
8,1095,97109
8,111,786273
8,111,8369
8,1113,1393
8,1119,1429035
8,1119,1574017
8,1119,1623533
8,1119,468849
8,1119,657064
8,1119,712465
8,1157,709868
8,1187,1348692
8,1187,1350583
8,1187,154198
8,1187,328319
8,1218,140291
8,123,987060
8,1248,1181821
8,1252,1026209
8,1252,1116029
8,1252,1161714
8,1263,1341402
8,1263,311826
8,1270,503559
8,1270,756105
8,1270,960825
8,144,118960
8,148,1174006
8,148,1189481
8,148,35462
8,148,38147
8,148,816101
8,158,686595
8,17,173111
8,17,370695
8,178,803334
8,190,462443
8,191,1231771
8,191,460080
8,191,555192
8,191,904928
8,255,1089524
8,255,131302
8,273,1537488
8,273,156877
8,273,65059
8,273,668631
8,273,833883
8,273,908485
8,273,971011
8,311,1436001
8,366,1115497
8,469,989882
8,479,621874
8,504,117019
8,504,1293259
8,504,1319127
8,504,1433940
8,504,1434884
8,504,1622980
8,504,532330
8,504,675327
8,508,490925
8,538,1071107
8,538,439009
8,538,482779
8,538,847396
8,538,873943
8,56,1055560
8,56,1359520
8,56,231002
8,56,907991
8,56,930692
8,59,558333
8,59,985815
8,593,318484
8,593,703050
8,598,234851
8,622,1019699
8,655,1348870
8,677,418025
8,704,1496262
8,704,700604
8,711,451700
8,737,1078095
8,737,1293489
8,737,1374018
8,737,350712
8,737,369482
8,737,626286
8,737,756234
8,743,123404
8,750,351157
8,754,1210180
8,754,197733
8,754,570972
8,763,1009175
8,763,1129294
